1.14,-0.20,-0.00,1500,1500,1005,1500,18.92,1.57
1.14,-0.20,-0.01,1500,1500,1005,1500,18.93,1.58
1.14,-0.20,-0.01,1497,1503,1009,1497,18.91,1.55
1.14,-0.20,-0.01,1497,1503,1009,1497,18.91,1.54
1.14,-0.20,-0.01,1497,1503,1005,1497,18.91,1.54
1.14,-0.20,-0.00,1497,1503,1005,1497,18.91,1.55
1.15,-0.20,0.01,1504,1496,1005,1504,18.89,1.51
1.15,-0.20,-0.00,1504,1496,1005,1504,18.90,1.54
1.15,-0.20,0.01,1497,1503,1005,1497,18.90,1.53
1.15,-0.20,0.02,1497,1503,1005,1497,18.91,1.56
1.15,-0.20,0.00,1497,1503,1009,1497,18.91,1.57
1.15,-0.20,0.01,1497,1503,1009,1497,18.90,1.55
1.15,-0.20,0.03,1497,1503,1005,1497,18.91,1.57
1.15,-0.20,0.02,1497,1503,1005,1497,18.91,1.58
1.15,-0.20,-0.00,1497,1503,1005,1497,18.92,1.61
1.15,-0.20,-0.01,1497,1503,1005,1497,18.92,1.58
1.15,-0.20,-0.01,1497,1503,1009,1497,18.92,1.58
1.16,-0.20,-0.02,1497,1503,1009,1497,18.92,1.57
1.16,-0.20,-0.02,1497,1503,1009,1497,18.93,1.57
1.16,-0.20,-0.02,1497,1503,1009,1497,18.92,1.58
1.16,-0.20,-0.01,1497,1503,1005,1497,18.91,1.55
1.16,-0.20,-0.01,1497,1503,1005,1497,18.91,1.57
1.16,-0.20,-0.01,1493,1507,1005,1493,18.92,1.57
1.16,-0.20,-0.00,1493,1507,1005,1493,18.92,1.58
1.16,-0.20,0.00,1497,1503,1005,1497,18.90,1.58
1.16,-0.20,-0.02,1497,1503,1005,1497,18.91,1.56
1.16,-0.20,-0.02,1500,1500,1005,1500,18.91,1.59
1.17,-0.20,-0.02,1500,1500,1005,1500,18.92,1.59
1.17,-0.20,-0.03,1497,1503,1005,1497,18.92,1.60
1.17,-0.20,-0.01,1497,1503,1005,1497,18.93,1.64
1.17,-0.20,-0.02,1497,1503,1009,1497,18.93,1.64
1.17,-0.20,-0.04,1497,1503,1009,1497,18.93,1.64
1.17,-0.20,-0.05,1497,1503,1005,1497,18.93,1.64
1.17,-0.20,-0.03,1497,1503,1005,1497,18.92,1.59
1.17,-0.20,-0.05,1497,1503,1005,1497,18.92,1.58
1.17,-0.20,-0.04,1497,1503,1005,1497,18.93,1.58
1.18,-0.20,-0.03,1497,1503,1009,1497,18.93,1.58
1.18,-0.20,-0.02,1497,1503,1009,1497,18.93,1.57
1.18,-0.20,-0.05,1497,1503,1009,1497,18.93,1.56
1.18,-0.20,-0.04,1497,1503,1009,1497,18.93,1.54
1.18,-0.20,-0.03,1497,1503,1005,1497,18.93,1.52
1.18,-0.20,-0.04,1497,1503,1005,1497,18.93,1.52
1.18,-0.20,-0.00,1497,1503,1005,1497,18.94,1.53
1.18,-0.20,-0.00,1497,1503,1005,1497,18.95,1.54
1.18,-0.20,0.02,1497,1503,1009,1497,18.95,1.55
1.18,-0.20,0.02,1497,1503,1009,1497,18.95,1.54
1.18,-0.20,0.03,1497,1503,1009,1497,18.95,1.55
1.18,-0.20,-0.00,1497,1503,1009,1497,18.95,1.56
1.18,-0.20,0.00,1497,1503,1005,1497,18.95,1.56
1.19,-0.20,0.00,1497,1503,1005,1497,18.96,1.58
1.19,-0.20,0.00,1493,1507,1005,1493,18.95,1.55
1.19,-0.20,0.04,1493,1507,1005,1493,18.94,1.48
1.19,-0.20,0.02,1497,1503,1005,1497,18.94,1.51
1.19,-0.20,0.02,1497,1503,1005,1497,18.94,1.51
1.19,-0.20,0.01,1497,1503,1005,1497,18.94,1.52
1.19,-0.21,0.02,1497,1503,1005,1497,18.92,1.49
1.19,-0.21,0.01,1497,1503,1005,1497,18.93,1.51
1.19,-0.21,-0.00,1497,1503,1005,1497,18.94,1.55
1.19,-0.21,0.01,1497,1503,1013,1497,18.93,1.55
1.19,-0.21,0.00,1497,1503,1013,1497,18.93,1.55
1.20,-0.21,0.00,1497,1503,1005,1497,18.92,1.52
1.20,-0.21,0.00,1497,1503,1005,1497,18.92,1.54
1.20,-0.21,0.00,1497,1503,1005,1497,18.92,1.53
1.20,-0.21,-0.01,1497,1503,1005,1497,18.92,1.54
1.20,-0.21,-0.00,1497,1503,1009,1497,18.91,1.51
1.20,-0.21,0.00,1497,1503,1009,1497,18.91,1.53
1.20,-0.21,0.00,1497,1503,1009,1497,18.91,1.55
1.20,-0.21,-0.00,1497,1503,1009,1497,18.90,1.52
1.20,-0.21,-0.00,1497,1503,1005,1497,18.88,1.51
1.20,-0.21,-0.00,1497,1503,1005,1497,18.88,1.51
1.20,-0.21,-0.00,1493,1507,1005,1493,18.89,1.54
1.21,-0.21,-0.01,1493,1507,1005,1493,18.89,1.55
1.21,-0.21,-0.01,1497,1503,1005,1497,18.90,1.56
1.21,-0.21,-0.01,1497,1503,1005,1497,18.90,1.56
1.21,-0.21,0.02,1497,1503,1005,1497,18.90,1.56
1.21,-0.21,0.03,1497,1503,1005,1497,18.91,1.55
1.21,-0.21,0.02,1497,1503,1005,1497,18.91,1.55
1.21,-0.21,0.01,1497,1503,1005,1497,18.91,1.55
1.21,-0.21,-0.00,1497,1503,1009,1497,18.92,1.59
1.21,-0.21,0.00,1497,1503,1009,1497,18.92,1.60
1.21,-0.21,0.00,1497,1503,1005,1497,18.93,1.61
1.22,-0.21,0.00,1497,1503,1005,1497,18.93,1.62
1.22,-0.21,-0.01,1497,1503,1005,1497,18.92,1.59
1.22,-0.21,0.01,1497,1503,1005,1497,18.92,1.60
1.22,-0.21,0.02,1497,1503,1009,1497,18.93,1.61
1.22,-0.21,0.01,1497,1503,1009,1497,18.93,1.63
1.22,-0.21,0.01,1497,1503,1009,1497,18.94,1.64
1.22,-0.21,0.01,1497,1503,1009,1497,18.97,1.68
1.22,-0.21,-0.01,1497,1503,1005,1497,18.98,1.70
1.23,-0.21,0.00,1497,1503,1005,1497,18.97,1.68
1.23,-0.21,0.01,1497,1503,1005,1497,18.97,1.70
1.23,-0.21,0.03,1497,1503,1005,1497,18.95,1.66
1.23,-0.21,-0.01,1497,1503,1009,1497,18.96,1.64
1.23,-0.21,-0.02,1497,1503,1009,1497,18.95,1.61
1.23,-0.21,-0.01,1497,1503,1009,1497,18.95,1.62
1.23,-0.21,-0.01,1497,1503,1009,1497,18.95,1.61
1.23,-0.21,-0.00,1497,1503,1005,1497,18.97,1.64
1.23,-0.21,-0.00,1497,1503,1005,1497,18.96,1.63
1.23,-0.21,-0.02,1497,1503,1009,1497,18.96,1.61
1.23,-0.21,-0.03,1497,1503,1009,1497,18.96,1.60
1.24,-0.21,-0.02,1497,1503,1009,1497,18.94,1.55
1.24,-0.21,-0.00,1497,1503,1009,1497,18.95,1.56
1.24,-0.21,-0.01,1497,1503,1005,1497,18.95,1.55
1.24,-0.21,0.01,1497,1503,1005,1497,18.95,1.54
1.24,-0.21,-0.00,1497,1503,1005,1497,18.93,1.49
1.24,-0.21,0.01,1497,1503,1005,1497,18.92,1.46
1.24,-0.21,0.04,1497,1503,1009,1497,18.93,1.47
1.24,-0.21,0.02,1497,1503,1009,1497,18.93,1.48
1.24,-0.21,0.02,1497,1503,1005,1497,18.93,1.47
1.24,-0.21,0.01,1497,1503,1005,1497,18.91,1.44
1.24,-0.21,0.02,1497,1503,1005,1485,18.92,1.44
1.24,-0.21,0.02,1497,1503,1005,1485,18.92,1.45
1.25,-0.21,-0.00,1493,1507,1000,1469,18.92,1.44
1.25,-0.21,0.01,1493,1507,1000,1469,18.90,1.40
1.25,-0.21,0.02,1497,1503,1005,1457,18.91,1.40
1.25,-0.21,0.04,1497,1503,1005,1457,18.91,1.40
1.25,-0.21,0.04,1497,1503,1005,1437,18.91,1.41
1.25,-0.21,0.01,1497,1503,1005,1437,18.91,1.40
1.25,-0.21,0.00,1493,1507,1005,1429,18.92,1.43
1.25,-0.21,0.01,1493,1507,1005,1429,18.92,1.39
1.25,-0.21,0.01,1497,1503,1005,1421,18.92,1.36
1.25,-0.22,0.02,1497,1503,1005,1421,18.92,1.36
1.25,-0.22,0.02,1497,1503,1005,1409,18.90,1.33
1.25,-0.22,0.01,1497,1503,1005,1409,18.91,1.33
1.25,-0.22,0.01,1493,1507,1005,1385,18.90,1.33
1.25,-0.21,0.02,1493,1507,1005,1385,18.91,1.35
1.26,-0.21,0.02,1500,1500,1005,1350,18.89,1.31
1.26,-0.21,0.02,1500,1500,1005,1350,18.90,1.34
1.26,-0.21,0.02,1497,1503,1005,1322,18.89,1.35
1.26,-0.21,0.02,1497,1503,1005,1322,18.90,1.33
1.26,-0.22,0.03,1497,1503,1005,1306,18.90,1.35
1.26,-0.22,0.02,1497,1503,1005,1306,18.91,1.38
1.26,-0.22,0.01,1497,1503,1005,1278,18.91,1.40
1.26,-0.22,0.02,1497,1503,1005,1278,18.91,1.41
1.26,-0.22,0.01,1497,1503,1005,1239,18.91,1.40
1.26,-0.22,0.00,1497,1503,1005,1239,18.90,1.36
1.26,-0.22,0.01,1497,1503,1005,1195,18.89,1.36
1.26,-0.21,0.02,1497,1503,1005,1195,18.90,1.39
1.26,-0.21,0.03,1497,1503,1005,1139,18.90,1.41
1.27,-0.21,0.00,1497,1503,1005,1139,18.90,1.43
1.27,-0.21,-0.01,1500,1500,1005,1096,18.90,1.42
1.27,-0.21,-0.02,1500,1500,1005,1096,18.90,1.41
1.27,-0.21,-0.03,1497,1503,1005,1040,18.90,1.42
1.27,-0.21,-0.04,1497,1503,1005,1040,18.90,1.44
1.27,-0.21,-0.03,1497,1503,1005,1012,18.90,1.43
1.27,-0.21,-0.02,1497,1503,1005,1012,18.91,1.45
1.27,-0.21,-0.03,1500,1500,1005,1016,18.91,1.45
1.27,-0.21,-0.05,1500,1500,1005,1016,18.91,1.43
1.27,-0.21,-0.06,1500,1500,1005,1012,18.91,1.44
1.28,-0.22,-0.05,1500,1500,1005,1012,18.92,1.47
1.28,-0.22,-0.01,1497,1503,1005,1012,18.92,1.48
1.28,-0.21,-0.01,1497,1503,1005,1012,18.92,1.48
1.28,-0.21,-0.02,1497,1503,1005,1008,18.92,1.48
1.28,-0.21,0.01,1497,1503,1005,1008,18.90,1.45
1.28,-0.22,-0.01,1500,1500,1005,1016,18.91,1.44
1.28,-0.22,-0.01,1500,1500,1005,1016,18.91,1.44
1.28,-0.22,-0.01,1497,1503,1005,1012,18.91,1.44
1.28,-0.22,-0.01,1497,1503,1005,1012,18.91,1.42
1.28,-0.21,-0.00,1497,1503,1005,1012,18.92,1.45
1.28,-0.22,-0.01,1497,1503,1005,1012,18.92,1.46
1.28,-0.22,-0.01,1500,1500,1009,1036,18.90,1.42
1.29,-0.22,-0.02,1500,1500,1009,1036,18.90,1.42
1.29,-0.22,-0.01,1497,1503,1005,1112,18.88,1.41
1.29,-0.22,-0.01,1497,1503,1005,1112,18.89,1.43
1.29,-0.22,-0.00,1497,1503,1005,1203,18.89,1.43
1.29,-0.22,-0.02,1497,1503,1005,1203,18.89,1.44
1.29,-0.22,-0.03,1500,1500,1005,1282,18.87,1.40
1.29,-0.22,-0.03,1500,1500,1005,1282,18.87,1.40
1.29,-0.22,-0.02,1500,1500,1005,1322,18.88,1.42
1.29,-0.22,-0.01,1500,1500,1005,1322,18.88,1.40
1.29,-0.22,-0.01,1497,1503,1005,1409,18.89,1.43
1.30,-0.22,-0.01,1497,1503,1005,1409,18.89,1.44
1.30,-0.22,-0.01,1497,1503,1005,1497,18.89,1.47
3.50,-0.18,-0.01,1497,1503,1005,1497,18.90,1.47
3.50,-0.18,0.00,1497,1503,1005,1497,18.90,1.51
3.50,-0.18,-0.00,1497,1503,1005,1497,18.89,1.50
3.50,-0.18,-0.04,1497,1503,1005,1497,18.90,1.53
3.50,-0.18,0.19,1497,1503,1005,1497,18.89,1.45
3.50,-0.18,0.39,1497,1503,1005,1497,18.89,1.38
3.50,-0.18,0.54,1497,1503,1005,1497,18.89,1.32
3.51,-0.18,0.54,1497,1503,1005,1497,18.90,1.46
3.50,-0.18,0.38,1497,1503,1005,1497,18.91,1.63
3.50,-0.19,-0.01,1497,1503,1005,1497,18.91,1.66
3.50,-0.19,-0.57,1497,1503,1005,1497,18.92,1.76
3.50,-0.18,-0.94,1497,1503,1005,1497,18.92,1.90
3.49,-0.18,-1.19,1497,1503,1005,1497,18.93,1.96
3.49,-0.18,-1.19,1497,1503,1005,1497,18.93,1.94
3.49,-0.18,-0.88,1497,1503,1005,1497,18.93,1.90
3.49,-0.17,-0.43,1497,1503,1005,1497,18.91,1.81
3.49,-0.16,0.10,1497,1503,1005,1497,18.92,1.81
3.49,-0.15,0.55,1497,1503,1005,1497,18.92,1.76
3.49,-0.15,0.90,1497,1503,1005,1497,18.92,1.72
3.50,-0.14,1.09,1497,1503,1005,1497,18.91,1.60
3.50,-0.14,1.06,1497,1503,1005,1497,18.92,1.54
3.51,-0.14,0.88,1500,1500,1009,1500,18.92,1.50
3.50,-0.14,0.69,1500,1500,1009,1500,18.92,1.55
3.50,-0.14,0.37,1497,1503,1005,1497,18.93,1.77
3.49,-0.14,-0.09,1497,1503,1005,1497,18.92,1.86
3.49,-0.15,-0.60,1497,1503,1005,1497,18.92,1.84
3.49,-0.15,-1.12,1497,1503,1005,1497,18.91,1.56
3.50,-0.15,-1.41,1497,1503,1005,1497,18.91,1.38
3.50,-0.16,-1.47,1497,1503,1005,1497,18.88,1.25
3.50,-0.16,-1.32,1497,1503,1005,1497,18.89,1.33
3.50,-0.17,-1.03,1497,1503,1005,1497,18.90,1.40
3.50,-0.17,-0.67,1497,1503,1005,1497,18.91,1.44
3.50,-0.17,-0.16,1497,1503,1005,1497,18.90,1.36
3.50,-0.16,0.20,1497,1503,1005,1497,18.90,1.32
3.51,-0.16,0.57,1497,1503,1005,1497,18.89,1.15
3.51,-0.16,0.91,1497,1503,1005,1497,18.89,1.05
3.50,-0.16,1.19,1497,1503,1005,1497,18.89,1.16
3.50,-0.16,1.28,1497,1503,1005,1497,18.89,1.29
3.51,-0.16,1.28,1497,1503,1005,1497,18.90,1.25
3.50,-0.16,1.18,1497,1503,1005,1497,18.88,1.08
3.50,-0.16,0.87,1497,1503,1005,1497,18.87,0.88
3.50,-0.16,0.52,1497,1503,1005,1497,18.87,0.86
3.50,-0.16,0.19,1497,1503,1005,1497,18.87,0.81
3.50,-0.16,-0.14,1497,1503,1005,1497,18.87,0.71
3.51,-0.16,-0.53,1497,1503,1005,1497,18.87,0.73
3.51,-0.16,-0.78,1497,1503,1005,1497,18.87,0.72
3.50,-0.16,-0.88,1497,1503,1005,1497,18.84,0.60
3.50,-0.16,-0.92,1497,1503,1005,1497,18.84,0.52
3.51,-0.16,-0.92,1497,1503,1005,1497,18.84,0.37
3.51,-0.17,-0.77,1497,1503,1017,1497,18.83,0.32
