3.24,-0.23,-0.73,1497,1503,1178,1497,19.01,6.39
3.23,-0.23,-0.16,1497,1503,1178,1497,19.00,6.35
3.23,-0.22,0.46,1497,1503,1174,1497,19.01,6.43
3.23,-0.22,1.02,1497,1503,1174,1497,19.00,6.15
3.23,-0.22,1.51,1497,1503,1178,1497,18.98,5.63
3.23,-0.21,2.02,1497,1503,1178,1497,18.98,5.42
3.23,-0.22,2.21,1497,1503,1178,1497,18.98,5.36
3.23,-0.22,2.28,1497,1503,1178,1497,18.99,5.41
3.23,-0.22,2.26,1497,1503,1186,1497,18.99,5.54
3.23,-0.21,1.84,1497,1503,1186,1497,19.00,5.70
3.23,-0.21,1.33,1497,1503,1194,1497,19.02,6.10
3.22,-0.21,0.72,1497,1503,1194,1497,19.04,6.39
3.22,-0.21,0.17,1497,1503,1190,1497,19.04,6.67
3.21,-0.20,-0.50,1497,1503,1190,1497,19.04,6.83
3.20,-0.20,-0.81,1497,1503,1194,1497,19.05,7.20
3.20,-0.20,-1.19,1497,1503,1194,1497,19.04,6.92
3.20,-0.20,-1.31,1497,1503,1190,1497,19.05,7.04
3.20,-0.20,-1.35,1497,1503,1190,1497,19.05,6.94
3.20,-0.20,-1.08,1497,1503,1194,1497,19.03,6.71
3.20,-0.19,-0.65,1497,1503,1194,1497,19.03,6.44
3.21,-0.18,-0.24,1497,1503,1190,1497,18.98,5.70
3.22,-0.18,0.35,1497,1503,1190,1497,18.98,5.63
3.22,-0.19,0.72,1497,1503,1190,1497,18.98,5.28
3.23,-0.19,1.13,1497,1503,1190,1497,18.98,5.17
3.24,-0.19,1.30,1497,1503,1194,1497,19.01,5.80
3.23,-0.18,1.49,1497,1503,1194,1497,19.03,5.93
3.22,-0.18,1.45,1497,1503,1198,1497,19.04,6.33
3.21,-0.18,1.24,1497,1503,1198,1497,19.03,6.29
3.21,-0.18,0.91,1497,1503,1202,1497,19.02,6.09
3.21,-0.17,0.63,1497,1503,1202,1497,19.01,5.79
3.20,-0.17,0.09,1497,1503,1206,1497,18.99,5.41
3.20,-0.17,-0.22,1497,1503,1206,1497,18.98,5.29
3.20,-0.16,-0.57,1497,1503,1210,1497,18.98,5.27
3.19,-0.16,-0.83,1497,1503,1210,1497,18.98,5.23
3.18,-0.16,-1.16,1497,1503,1206,1497,18.98,5.16
3.18,-0.16,-1.12,1497,1503,1206,1497,18.86,4.69
3.18,-0.16,-1.05,1497,1503,1210,1497,18.86,4.47
3.18,-0.16,-0.95,1497,1503,1210,1497,18.85,4.16
3.19,-0.16,-0.66,1497,1503,1210,1497,18.85,3.99
3.19,-0.17,-0.27,1497,1503,1210,1497,18.86,4.19
3.19,-0.17,0.21,1497,1503,1214,1497,18.86,4.06
3.19,-0.17,0.40,1497,1503,1214,1497,18.86,3.91
3.19,-0.16,0.96,1497,1503,1214,1497,18.86,3.96
3.19,-0.15,1.21,1497,1503,1214,1497,18.85,4.08
3.19,-0.14,1.18,1497,1503,1214,1497,18.84,4.34
3.19,-0.15,1.15,1497,1503,1214,1497,18.83,4.11
3.20,-0.16,1.03,1497,1503,1222,1497,18.82,3.86
3.20,-0.16,0.75,1497,1503,1222,1497,18.81,3.71
3.19,-0.17,0.40,1493,1507,1218,1493,18.83,4.15
3.18,-0.16,0.21,1493,1507,1218,1493,18.83,4.14
3.18,-0.16,-0.29,1497,1503,1222,1497,18.81,3.72
3.18,-0.16,-0.47,1497,1503,1222,1497,18.80,3.66
3.18,-0.15,-0.56,1497,1503,1226,1497,18.81,3.87
3.17,-0.15,-0.74,1497,1503,1226,1497,18.81,3.62
3.17,-0.15,-0.83,1500,1500,1226,1500,18.81,3.52
3.17,-0.15,-0.86,1500,1500,1226,1500,18.81,3.81
3.17,-0.14,-0.53,1497,1503,1230,1497,18.82,3.98
3.16,-0.14,-0.48,1497,1503,1230,1497,18.80,4.11
3.15,-0.14,-0.01,1497,1503,1230,1497,18.81,4.34
3.15,-0.13,0.43,1497,1503,1230,1497,18.82,4.58
3.15,-0.13,0.45,1497,1503,1234,1497,18.81,4.31
3.14,-0.13,0.56,1497,1503,1234,1497,18.81,4.29
3.14,-0.13,0.90,1500,1500,1234,1500,18.82,4.34
3.14,-0.13,1.25,1500,1500,1234,1500,18.82,4.34
3.15,-0.12,1.04,1497,1503,1238,1497,18.83,4.66
3.15,-0.12,0.84,1497,1503,1238,1497,18.83,4.47
3.15,-0.12,0.62,1497,1503,1242,1497,18.82,4.02
3.15,-0.12,0.23,1497,1503,1242,1497,18.83,4.43
3.15,-0.11,0.08,1497,1503,1242,1497,18.86,5.00
3.14,-0.11,-0.43,1497,1503,1242,1497,18.86,4.88
3.14,-0.12,-0.82,1497,1503,1246,1497,18.88,4.99
3.14,-0.13,-0.77,1497,1503,1246,1497,18.90,5.29
3.14,-0.13,-0.95,1497,1503,1246,1497,18.91,5.58
3.13,-0.13,-0.98,1497,1503,1246,1497,18.92,5.90
3.12,-0.12,-1.01,1497,1503,1255,1497,18.90,5.67
3.13,-0.12,-0.58,1497,1503,1255,1497,18.90,5.52
3.13,-0.13,-0.41,1493,1507,1259,1493,18.92,5.76
3.13,-0.14,-0.11,1493,1507,1259,1493,18.93,5.92
3.13,-0.13,0.38,1497,1503,1263,1497,18.91,5.73
3.12,-0.12,0.47,1497,1503,1263,1497,18.92,5.56
3.12,-0.13,0.70,1497,1503,1267,1497,18.92,5.35
3.12,-0.14,0.91,1497,1503,1267,1497,18.93,5.46
3.12,-0.14,0.67,1497,1503,1267,1497,18.95,5.70
3.12,-0.13,0.56,1497,1503,1267,1497,18.93,5.62
3.12,-0.13,0.69,1497,1503,1271,1497,18.95,5.63
3.12,-0.14,0.31,1497,1503,1271,1497,18.95,5.54
3.11,-0.14,0.03,1497,1503,1271,1497,18.93,5.02
3.11,-0.14,-0.24,1497,1503,1271,1497,18.94,4.99
3.11,-0.14,-0.35,1497,1503,1275,1497,18.96,5.25
3.11,-0.14,-0.37,1497,1503,1275,1497,18.98,5.42
3.12,-0.15,-0.57,1497,1503,1271,1497,18.98,5.54
3.13,-0.14,-0.39,1497,1503,1271,1497,19.01,5.96
3.12,-0.14,-0.24,1497,1503,1275,1497,19.02,6.05
3.13,-0.15,-0.34,1497,1503,1275,1497,19.01,5.70
3.13,-0.13,-0.09,1489,1511,1271,1489,19.01,5.67
3.12,-0.12,0.10,1489,1511,1271,1489,19.00,5.48
3.13,-0.12,0.21,1497,1503,1283,1497,18.98,5.19
3.13,-0.12,0.34,1497,1503,1283,1497,18.99,5.40
3.13,-0.12,0.53,1497,1503,1291,1497,19.00,5.44
3.12,-0.11,0.55,1497,1503,1291,1497,19.01,5.49
3.12,-0.12,0.35,1497,1503,1287,1497,18.97,4.92
3.14,-0.11,0.34,1497,1503,1287,1497,18.98,5.04
3.13,-0.10,0.34,1497,1503,1291,1497,18.99,5.22
3.12,-0.10,0.25,1497,1503,1291,1497,18.99,4.89
3.14,-0.10,0.17,1497,1503,1287,1497,18.94,4.24
3.15,-0.09,0.23,1497,1503,1287,1497,18.94,4.14
3.14,-0.08,-0.01,1497,1503,1295,1497,18.96,4.45
3.13,-0.09,-0.07,1497,1503,1295,1497,18.93,3.87
3.14,-0.09,0.02,1493,1507,1299,1493,18.93,3.70
3.14,-0.08,0.07,1493,1507,1299,1493,18.95,4.06
3.14,-0.08,-0.35,1497,1503,1303,1497,18.92,3.49
3.14,-0.09,-0.21,1497,1503,1303,1497,18.93,3.54
3.14,-0.08,0.00,1497,1503,1307,1497,18.93,3.62
3.14,-0.08,-0.36,1497,1503,1307,1497,18.89,3.12
3.14,-0.08,-0.14,1497,1503,1307,1497,18.88,3.15
3.12,-0.06,0.04,1497,1503,1307,1497,18.88,3.24
3.12,-0.07,-0.13,1497,1503,1315,1497,18.85,2.62
3.12,-0.07,0.00,1497,1503,1315,1497,18.83,2.57
3.13,-0.05,0.36,1497,1503,1319,1497,18.83,2.92
3.10,-0.06,0.06,1497,1503,1319,1497,18.82,2.68
3.06,-0.08,0.37,1497,1503,1323,1497,18.78,1.97
3.04,-0.06,0.43,1497,1503,1323,1497,18.77,1.73
3.04,-0.06,0.13,1497,1503,1323,1497,18.76,1.49
2.99,-0.05,0.70,1497,1503,1323,1497,18.76,1.53
2.93,-0.03,0.54,1497,1503,1323,1497,18.78,2.15
2.88,-0.03,0.33,1497,1503,1323,1497,18.77,2.13
2.85,-0.03,0.61,1497,1503,1327,1497,18.77,2.20
2.79,-0.05,0.30,1497,1503,1327,1497,18.78,2.57
2.72,-0.04,0.45,1497,1503,1327,1497,18.81,3.34
2.65,-0.05,0.45,1497,1503,1327,1497,18.79,3.15
